"symbol","tax_id","tid","gene_name","gene_id"
"CAMKK1",9606,30029,"CaM-kinase kinase alpha",84254
"CAMKK2",9606,30032,"CaM-kinase kinase beta",10645
"CAPN1",9606,105111,"Calpain 1",823
"CAPN1",9606,12955,"Calpain 1",823
"CAPN2",9606,11694,"Calpain 2",824
"CAPNS1",9606,105111,"Calpain 1",826
"CARM1",9606,101181,"Histone-arginine methyltransferase CARM1",10498
"CASK",9606,104312,"Peripheral plasma membrane protein CASK",8573
"CASP1",9606,11624,"Caspase-1",834
"CASP10",9606,20159,"Caspase-10",843
"CASP14",9606,102642,"Caspase-14",23581
"CASP2",9606,10187,"Caspase-2",835
"CASP3",9606,10131,"Caspase-3",836
"CASP4",9606,11089,"Caspase-4",837
"CASP5",9606,11090,"Caspase-5",838
"CASP6",9606,12013,"Caspase-6",839
"CASP7",9606,12067,"Caspase-7",840
"CASP8",9606,10244,"Caspase-8",841
"CASP9",9606,12014,"Caspase-9",842
"CASR",9606,282,"Calcium sensing receptor",846
"CBFB",9606,104678,"Runt-related transcription factor 1/Core-binding factor subunit beta",865
"CBFB",9606,103772,"Core-binding factor subunit beta",865
"CBR1",9606,101246,"Carbonyl reductase [NADPH] 1",873
"CBR3",9606,101413,"Carbonyl reductase [NADPH] 3",874
"CBS",9606,109567,"Cystathionine beta-synthase",875
"CBX1",9606,103989,"Chromobox protein homolog 1",10951
"CBX4",9606,108273,"E3 SUMO-protein ligase CBX4",8535
"CBX7",9606,104123,"Chromobox protein homolog 7",23492
"CBX8",9606,108272,"Chromobox protein homolog 8",57332
"CCKAR",9606,10472,"Cholecystokinin A receptor",886
"CCKAR",9606,104769,"Cholecystokinin receptor",886
"CCKBR",9606,11522,"Cholecystokinin B receptor",887
"CCKBR",9606,104769,"Cholecystokinin receptor",887
"CCL11",9606,108379,"Eotaxin",6356
"CCL2",9606,103848,"C-C motif chemokine 2",6347
"CCL5",9606,103584,"C-C motif chemokine 5",6352
"CCNA1",9606,104710,"Cyclin-dependent kinase 2/cyclin A",8900
"CCNA1",9606,107896,"CDK2/Cyclin A1",8900
"CCNA2",9606,107893,"CDK1/Cyclin A",890
"CCNA2",9606,104710,"Cyclin-dependent kinase 2/cyclin A",890
"CCNA2",9606,107895,"CDK2/Cyclin A",890
"CCNA2",9606,10007,"Cyclin A2",890
"CCNB1",9606,104709,"Cyclin-dependent kinase 1/cyclin B",891
"CCNB1",9606,104296,"Cyclin-dependent kinase 1/cyclin B1",891
"CCNB1",9606,10520,"G2/mitotic-specific cyclin B1",891
"CCNB2",9606,104709,"Cyclin-dependent kinase 1/cyclin B",9133
"CCNB3",9606,104709,"Cyclin-dependent kinase 1/cyclin B",85417
"CCND1",9606,104295,"Cyclin-dependent kinase 4/cyclin D1",595
"CCND1",9606,104808,"Cyclin-dependent kinase 4/cyclin D",595
"CCND1",9606,104977,"CDK6/cyclin D1",595
"CCND1",9606,10522,"G1/S-specific cyclin D1",595
"CCND2",9606,104808,"Cyclin-dependent kinase 4/cyclin D",894
"CCND3",9606,104965,"CDK6/cyclin D3",896
"CCND3",9606,104808,"Cyclin-dependent kinase 4/cyclin D",896
"CCND3",9606,107898,"CDK4/Cyclin D3",896
"CCNE1",9606,107894,"CDK1/Cyclin E",898
"CCNE1",9606,104299,"Cyclin-dependent kinase 2/cyclin E1",898
"CCNE1",9606,104708,"Cyclin-dependent kinase 2/cyclin E",898
"CCNE1",9606,104961,"CDK3/cyclin E",898
"CCNE1",9606,107897,"CDK3/Cyclin E",898
"CCNE2",9606,104961,"CDK3/cyclin E",9134
"CCNE2",9606,104708,"Cyclin-dependent kinase 2/cyclin E",9134
"CCNH",9606,107899,"CDK7/Cyclin H/MNAT1",902
"CCNH",9606,104911,"Cyclin-dependent kinase 7/ cyclin H",902
"CCNK",9606,107901,"CDK9/Cyclin K",8812
"CCNT1",9606,105083,"CDK9/cyclin T1",904
"CCNT1",9606,10474,"Cyclin T1",904
"CCR1",9606,10547,"C-C chemokine receptor type 1",1230
"CCR2",9606,11575,"C-C chemokine receptor type 2",729230
"CCR3",9606,10548,"C-C chemokine receptor type 3",1232
"CCR4",9606,10579,"C-C chemokine receptor type 4",1233
"CCR5",9606,10580,"C-C chemokine receptor type 5",1234
"CCR6",9606,100432,"C-C chemokine receptor type 6",1235
"CCR6",9606,105616,"C-C chemokine receptor-like 2",1235
"CCR7",9606,100434,"C-C chemokine receptor type 7",1236
"CCR8",9606,100436,"C-C chemokine receptor type 8",1237
"CCR9",9606,101345,"C-C chemokine receptor type 9",10803
"CCRL2",9606,105616,"C-C chemokine receptor-like 2",9034
"CD1D",9606,103849,"Antigen-presenting glycoprotein CD1d",912
"CD2",9606,196,"T-cell surface antigen CD2",914
"CD207",9606,105428,"C-type lectin domain family 4 member K",50489
"CD209",9606,104194,"CD209 antigen",30835
"CD22",9606,11695,"CD22",933
"CD274",9606,109807,"Programmed cell death 1 ligand 1",29126
"CD36",9606,104107,"Platelet glycoprotein 4",948
"CD38",9606,100622,"Lymphocyte differentiation antigen CD38",952
"CD4",9606,10476,"T-cell surface antigen CD4",920
"CD40",9606,103491,"Tumor necrosis factor receptor superfamily member 5",958
"CD44",9606,108280,"CD44 antigen",960
"CD58",9606,100319,"Lymphocyte function-associated antigen 3, CD58",965
"CD74",9606,100659,"HLA-DR antigens-associated invariant chain",972
"CD74",9606,104941,"MIF/CD74 (Macrophage migration inhibitory factor and HLA-DR antigens-associated invariant chain)",972
"CD81",9606,103124,"CD81 antigen",975
"CDA",9606,12945,"Cytidine deaminase",978
"CDC14A",9606,104140,"Dual specificity protein phosphatase CDC14A",8556
"CDC25A",9606,10332,"Dual specificity phosphatase Cdc25A",993
"CDC25B",9606,11565,"Dual specificity phosphatase Cdc25B",994
"CDC25C",9606,11922,"Dual specificity phosphatase Cdc25C",995
"CDC37",9606,104203,"Hsp90 co-chaperone Cdc37",11140
"CDC42",9606,101439,"Cell division control protein 42 homolog",998
"CDC42BPA",9606,100845,"Serine/threonine-protein kinase MRCK-A",8476
"CDC42BPB",9606,101053,"Serine/threonine-protein kinase MRCK beta",9578
"CDC42BPG",9606,101041,"Serine/threonine-protein kinase MRCK gamma",55561
"CDC45",9606,10509,"CDC45-related protein",8318
"CDC7",9606,105067,"CDC7/DBF4 (Cell division cycle 7-related protein kinase/Activator of S phase kinase)",8317
"CDC7",9606,100077,"Cell division cycle 7-related protein kinase",8317
"CDK1",9606,107894,"CDK1/Cyclin E",983
"CDK1",9606,104709,"Cyclin-dependent kinase 1/cyclin B",983
"CDK1",9606,12071,"Cyclin-dependent kinase 1",983
"CDK1",9606,107893,"CDK1/Cyclin A",983
"CDK1",9606,104296,"Cyclin-dependent kinase 1/cyclin B1",983
"CDK10",9606,104271,"Cyclin-dependent kinase 10",8558
"CDK11A",9606,100976,"PITSLRE serine/threonine-protein kinase CDC2L2",728642
"CDK11B",9606,101338,"PITSLRE serine/threonine-protein kinase CDC2L1",984
"CDK13",9606,104272,"Cyclin-dependent kinase 13",8621
"CDK14",9606,101460,"Serine/threonine-protein kinase PFTAIRE-1",5218
"CDK15",9606,101360,"Serine/threonine-protein kinase PFTAIRE-2",65061
"CDK16",9606,30022,"Serine/threonine-protein kinase PCTAIRE-1",5127
"CDK17",9606,101553,"Serine/threonine-protein kinase PCTAIRE-2",5128
"CDK18",9606,100914,"Serine/threonine-protein kinase PCTAIRE-3",5129
"CDK19",9606,101407,"Cell division cycle 2-like protein kinase 6",23097
"CDK2",9606,105020,"Cyclin-dependent kinase 2 and 4 (CDK2 and CDK4)",1017
"CDK2",9606,107896,"CDK2/Cyclin A1",1017
"CDK2",9606,107945,"CDK2/CDK4",1017
"CDK2",9606,11678,"Cyclin-dependent kinase 2",1017
"CDK2",9606,107895,"CDK2/Cyclin A",1017
"CDK2",9606,104708,"Cyclin-dependent kinase 2/cyclin E",1017
"CDK2",9606,104710,"Cyclin-dependent kinase 2/cyclin A",1017
"CDK2",9606,104299,"Cyclin-dependent kinase 2/cyclin E1",1017
"CDK2AP1",9606,101238,"Cyclin-dependent kinase 2-associated protein 1",8099
"CDK3",9606,104961,"CDK3/cyclin E",1018
"CDK3",9606,107897,"CDK3/Cyclin E",1018
"CDK3",9606,12828,"Cyclin-dependent kinase 3",1018
"CDK4",9606,104808,"Cyclin-dependent kinase 4/cyclin D",1019
"CDK4",9606,105020,"Cyclin-dependent kinase 2 and 4 (CDK2 and CDK4)",1019
"CDK4",9606,107945,"CDK2/CDK4",1019
"CDK4",9606,104295,"Cyclin-dependent kinase 4/cyclin D1",1019
"CDK4",9606,107898,"CDK4/Cyclin D3",1019
"CDK4",9606,12946,"Cyclin-dependent kinase 4",1019
"CDK5",9606,12947,"Cyclin-dependent kinase 5",1020
"CDK5",9606,104294,"Cyclin-dependent kinase 5/CDK5 activator 1",1020
"CDK5R1",9606,12648,"Cyclin-dependent kinase 5 regulatory subunit 1",8851
"CDK5R1",9606,104294,"Cyclin-dependent kinase 5/CDK5 activator 1",8851
"CDK6",9606,104965,"CDK6/cyclin D3",1021
"CDK6",9606,104977,"CDK6/cyclin D1",1021
"CDK6",9606,10480,"Cyclin-dependent kinase 6",1021
"CDK7",9606,107899,"CDK7/Cyclin H/MNAT1",1022
"CDK7",9606,12829,"Cyclin-dependent kinase 7",1022
"CDK7",9606,104911,"Cyclin-dependent kinase 7/ cyclin H",1022
"CDK8",9606,101300,"Cell division protein kinase 8",1024
"CDK9",9606,11626,"Cyclin-dependent kinase 9",1025
"CDK9",9606,107901,"CDK9/Cyclin K",1025
"CDK9",9606,105083,"CDK9/cyclin T1",1025
"CDKL1",9606,101552,"Cyclin-dependent kinase-like 1",8814
"CDKL2",9606,101309,"Cyclin-dependent kinase-like 2",8999
"CDKL3",9606,103446,"Cyclin-dependent kinase-like 3",51265
"CDKL5",9606,103441,"Cyclin-dependent kinase-like 5",6792
"CDKN1A",9606,20097,"CDK-interacting protein 1",1026
"CDKN3",9606,12828,"Cyclin-dependent kinase 3",1033
"CDKN3",9606,104961,"CDK3/cyclin E",1033
"CDKN3",9606,107897,"CDK3/Cyclin E",1033
"CECR2",9606,107999,"Cat eye syndrome critical region protein 2",27443
"CEL",9606,11696,"Cholesterol esterase",1056
"CELA1",9606,208,"Elastase 1",1990
"CENPE",9606,101593,"Centromere-associated protein E",1062
"CES1",9606,11627,"Acyl coenzyme A:cholesterol acyltransferase",1066
"CES2",9606,11507,"Carboxylesterase 2",8824
"CETP",9606,10517,"Cholesteryl ester transfer protein",1071
"CFB",9606,101521,"Complement factor B",629
"CFD",9606,105346,"Complement factor D",1675
"CFL1",9606,103057,"Cofilin-1",1072
"CFTR",9606,11540,"Cystic fibrosis transmembrane conductance regulator",1080
"CGA",9606,105133,"Glycoprotein hormones alpha chain",1081
"CHAT",9606,10223,"Choline acetylase",1103
"CHEK1",9606,12967,"Serine/threonine-protein kinase Chk1",1111
"CHEK2",9606,10531,"Serine/threonine-protein kinase Chk2",11200
"CHIA",9606,103644,"Acidic mammalian chitinase",27159
"CHIT1",9606,10754,"Chitinase 1",1118
"CHKA",9606,11628,"Choline kinase alpha",1119
"CHRM1",9606,104691,"Muscarinic acetylcholine receptor",1128
"CHRM1",9606,104926,"Muscarinic acetylcholine receptor M1 and M3",1128
"CHRM1",9606,104925,"Muscarinic acetylcholine receptor M1/M5 chimeric protein",1128
"CHRM1",9606,61,"Muscarinic acetylcholine receptor M1",1128
"CHRM1",9606,104795,"Muscarinic acetylcholine receptors; M1 & M2",1128
"CHRM2",9606,105105,"Muscarinic acetylcholine receptor M2 and M5",1129
"CHRM2",9606,104962,"Muscarinic acetylcholine receptor M2 and M4",1129
"CHRM2",9606,104691,"Muscarinic acetylcholine receptor",1129
"CHRM2",9606,104795,"Muscarinic acetylcholine receptors; M1 & M2",1129
"CHRM2",9606,104771,"Muscarinic acetylcholine receptors; M2 & M3",1129
"CHRM2",9606,47,"Muscarinic acetylcholine receptor M2",1129
"CHRM3",9606,104926,"Muscarinic acetylcholine receptor M1 and M3",1131
"CHRM3",9606,104691,"Muscarinic acetylcholine receptor",1131
"CHRM3",9606,104771,"Muscarinic acetylcholine receptors; M2 & M3",1131
"CHRM3",9606,219,"Muscarinic acetylcholine receptor M3",1131
"CHRM4",9606,104962,"Muscarinic acetylcholine receptor M2 and M4",1132
"CHRM4",9606,214,"Muscarinic acetylcholine receptor M4",1132
"CHRM4",9606,104691,"Muscarinic acetylcholine receptor",1132
"CHRM5",9606,104691,"Muscarinic acetylcholine receptor",1133
"CHRM5",9606,104925,"Muscarinic acetylcholine receptor M1/M5 chimeric protein",1133
"CHRM5",9606,105105,"Muscarinic acetylcholine receptor M2 and M5",1133
"CHRM5",9606,215,"Muscarinic acetylcholine receptor M5",1133
"CHRNA1",9606,105709,"Muscle-type nicotinic acetylcholine receptor",1134
"CHRNA1",9606,107884,"Nicotinic acetylcholine receptor alpha2/beta2",1134
"CHRNA1",9606,10819,"Acetylcholine receptor protein alpha chain",1134
"CHRNA1",9606,104282,"Acetylcholine receptor; alpha1/beta1/delta/gamma",1134
"CHRNA1",9606,107885,"Nicotinic acetylcholine receptor alpha2/beta4",1134
"CHRNA10",9606,104899,"Neuronal acetylcholine receptor; alpha9/alpha10",57053
"CHRNA2",9606,104897,"Neuronal acetylcholine receptor; alpha2/beta2",1135
"CHRNA2",9606,104891,"Neuronal acetylcholine receptor; alpha2/beta4",1135
"CHRNA3",9606,104288,"Neuronal acetylcholine receptor; alpha3/beta4",1136
"CHRNA3",9606,105076,"Nicotinic acetylcholine receptor alpha3/betaX",1136
"CHRNA3",9606,11184,"Neuronal acetylcholine receptor subunit alpha-3",1136
"CHRNA3",9606,105508,"Neuronal acetylcholine receptors; alpha-3/beta-4, alpha-5, beta-2",1136
"CHRNA3",9606,104895,"Neuronal acetylcholine receptor; alpha3/beta2",1136
"CHRNA3",9606,108129,"Nicotinic acetylcholine receptor alpha3/beta4/alpha5",1136
"CHRNA3",9606,104894,"Neuronal acetylcholine receptor; alpha3/alpha6/beta2/beta3",1136
"CHRNA4",9606,104285,"Neuronal acetylcholine receptor; alpha4/beta4",1137
"CHRNA4",9606,104283,"Neuronal acetylcholine receptor; alpha4/beta2",1137
"CHRNA4",9606,10670,"Neuronal acetylcholine receptor protein alpha-4 subunit",1137
"CHRNA4",9606,107887,"Nicotinic acetylcholine receptor alpha4/beta2/alpha5",1137
"CHRNA5",9606,105508,"Neuronal acetylcholine receptors; alpha-3/beta-4, alpha-5, beta-2",1138
"CHRNA5",9606,107887,"Nicotinic acetylcholine receptor alpha4/beta2/alpha5",1138
"CHRNA5",9606,108129,"Nicotinic acetylcholine receptor alpha3/beta4/alpha5",1138
"CHRNA6",9606,104894,"Neuronal acetylcholine receptor; alpha3/alpha6/beta2/beta3",8973
"CHRNA7",9606,10635,"Neuronal acetylcholine receptor protein alpha-7 subunit",1139
"CHRNA9",9606,104899,"Neuronal acetylcholine receptor; alpha9/alpha10",55584
"CHRNB1",9606,105076,"Nicotinic acetylcholine receptor alpha3/betaX",1140
"CHRNB1",9606,105709,"Muscle-type nicotinic acetylcholine receptor",1140
"CHRNB1",9606,104282,"Acetylcholine receptor; alpha1/beta1/delta/gamma",1140
"CHRNB2",9606,107887,"Nicotinic acetylcholine receptor alpha4/beta2/alpha5",1141
"CHRNB2",9606,104897,"Neuronal acetylcholine receptor; alpha2/beta2",1141
"CHRNB2",9606,104894,"Neuronal acetylcholine receptor; alpha3/alpha6/beta2/beta3",1141
"CHRNB2",9606,107884,"Nicotinic acetylcholine receptor alpha2/beta2",1141
"CHRNB2",9606,104283,"Neuronal acetylcholine receptor; alpha4/beta2",1141
"CHRNB2",9606,105508,"Neuronal acetylcholine receptors; alpha-3/beta-4, alpha-5, beta-2",1141
"CHRNB2",9606,104895,"Neuronal acetylcholine receptor; alpha3/beta2",1141
"CHRNB2",9606,105076,"Nicotinic acetylcholine receptor alpha3/betaX",1141
"CHRNB3",9606,105076,"Nicotinic acetylcholine receptor alpha3/betaX",1142
"CHRNB3",9606,104894,"Neuronal acetylcholine receptor; alpha3/alpha6/beta2/beta3",1142
"CHRNB4",9606,105076,"Nicotinic acetylcholine receptor alpha3/betaX",1143
"CHRNB4",9606,104288,"Neuronal acetylcholine receptor; alpha3/beta4",1143
"CHRNB4",9606,107885,"Nicotinic acetylcholine receptor alpha2/beta4",1143
"CHRNB4",9606,105508,"Neuronal acetylcholine receptors; alpha-3/beta-4, alpha-5, beta-2",1143
"CHRNB4",9606,108129,"Nicotinic acetylcholine receptor alpha3/beta4/alpha5",1143
"CHRNB4",9606,104285,"Neuronal acetylcholine receptor; alpha4/beta4",1143
"CHRNB4",9606,104891,"Neuronal acetylcholine receptor; alpha2/beta4",1143
"CHRND",9606,104282,"Acetylcholine receptor; alpha1/beta1/delta/gamma",1144
"CHRND",9606,12715,"Acetylcholine receptor protein delta chain",1144
"CHRND",9606,105709,"Muscle-type nicotinic acetylcholine receptor",1144
"CHRNE",9606,105709,"Muscle-type nicotinic acetylcholine receptor",1145
"CHRNE",9606,10639,"Acetylcholine receptor protein epsilon chain",1145
"CHRNG",9606,104282,"Acetylcholine receptor; alpha1/beta1/delta/gamma",1146
"CHRNG",9606,105709,"Muscle-type nicotinic acetylcholine receptor",1146
"CHUK",9606,10751,"Inhibitor of nuclear factor kappa B kinase alpha subunit",1147
"CHUK",9606,105023,"Inhibitor of NF-kappa-B kinase (IKK)",1147
"CISD1",9606,104248,"CDGSH iron-sulfur domain-containing protein 1",55847
"CIT",9606,101239,"Citron Rho-interacting kinase",11113
"CKLF",9606,103682,"Kruppel-like factor 5",51192
"CKM",9606,10993,"Creatine kinase M",1158
"CLCN3",9606,107620,"H(+)/Cl(-) exchange transporter 3",1182
"CLEC4C",9606,105430,"C-type lectin domain family 4 member C",170482
"CLEC4M",9606,105433,"C-type lectin domain family 4 member M",10332
"CLEC6A",9606,105431,"C-type lectin domain family 6 member A",93978
"CLEC7A",9606,104550,"C-type lectin domain family 7 member A",64581
"CLK1",9606,30013,"Dual specificty protein kinase CLK1",1195
"CLK2",9606,30014,"Dual specificity protein kinase CLK2",1196
"CLK3",9606,30015,"Dual specificity protein kinase CLK3",1198
"CLK4",9606,30036,"Dual specificity protein kinase CLK4",57396
"CLTC",9606,107994,"Clathrin heavy chain 1",1213
"CMA1",9606,10074,"Chymase",1215
"CMPK1",9606,102430,"UMP-CMP kinase",51727
"CNOT6",9606,109883,"CCR4-NOT transcription complex subunit 6",57472
"CNOT7",9606,109881,"CCR4-NOT transcription complex subunit 7",29883
"CNR1",9606,87,"Cannabinoid CB1 receptor",1268
"CNR1",9606,104861,"Cannabinoid receptor",1268
"CNR1",9606,108401,"Cannabinoid CB1 receptor/orexin receptor 1 complex",1268
"CNR2",9606,104861,"Cannabinoid receptor",1269
"CNR2",9606,259,"Cannabinoid CB2 receptor",1269
"COL4A3BP",9606,109569,"Collagen type IV alpha-3-binding protein",10087
"COMT",9606,91,"Catechol O-methyltransferase",1312
"COX1",9606,104725,"Cyclooxygenase",4512
"COX1",9606,96,"Cyclooxygenase-1",4512
"COX2",9606,126,"Cyclooxygenase-2",4513
"COX2",9606,104725,"Cyclooxygenase",4513
"CPA1",9606,10505,"Carboxypeptidase A1",1357
"CPA3",9606,12939,"Mast cell carboxypeptidase A",1359
"CPB1",9606,10926,"Carboxypeptidase B",1360
"CPB2",9606,10323,"Carboxypeptidase B2 isoform A",1361
"CPM",9606,10506,"Carboxypeptidase M",1368
"CPN1",9606,10004,"Carboxypeptidase N, catalytic subunit",1369
"CPOX",9606,103911,"Coproporphyrinogen-III oxidase, mitochondrial",1371
"CPT1A",9606,103641,"Carnitine O-palmitoyltransferase 1, liver isoform",1374
"CPT1B",9606,105495,"Carnitine O-palmitoyltransferase 1, muscle isoform",1375
"CPT2",9606,10765,"Carnitine palmitoyltransferase 2",1376
"CRABP1",9606,10132,"Cellular retinoic acid-binding protein I",1381
"CRABP2",9606,105504,"Complex of retinoic acid binding (CRABPII) and inhibitor of apoptosis (cIAP1) proteins",1382
"CRACR2A",9606,109958,"EF-hand calcium-binding domain-containing protein 4B",84766
"CRAT",9606,11185,"Carnitine acetylase",1384
"CREB1",9606,101247,"Cyclic AMP-responsive element-binding protein 1",1385
"CREBBP",9606,101310,"CREB-binding protein",1387
"CRHBP",9606,101384,"Corticotropin-releasing factor-binding protein",1393
"CRHR1",9606,124,"Corticotropin releasing factor receptor 1",1394
"CRHR2",9606,10797,"Corticotropin releasing factor receptor 2",1395
"CRK",9606,101257,"Proto-oncogene C-crk",1398
"CROT",9606,11074,"Peroxisomal carnitine O-octanoyltransferase",54677
"CRYZ",9606,102762,"Quinone oxidoreductase",1429
"CSF1R",9606,12840,"Macrophage colony stimulating factor  receptor",1436
"CSF3R",9606,207,"Granulocyte colony stimulating factor receptor",1441
"CSGALNACT1",9606,104558,"Chondroitin sulfate N-acetylgalactosaminyltransferase 1",55790
"CSK",9606,10844,"Tyrosine-protein kinase CSK",1445
"CSNK1A1",9606,11720,"Casein kinase I alpha",1452
"CSNK1A1",9606,104980,"Casein kinase I",1452
"CSNK1A1",9606,107919,"Casein kinase I/MDM2",1452
"CSNK1A1L",9606,101222,"Casein kinase I isoform alpha-like",122011
"CSNK1D",9606,10368,"Casein kinase I delta",1453
"CSNK1D",9606,104980,"Casein kinase I",1453
"CSNK1D",9606,107920,"Casein kinase I delta/epsilon",1453
"CSNK1E",9606,10967,"Casein kinase I epsilon",1454
"CSNK1E",9606,104980,"Casein kinase I",1454
"CSNK1E",9606,107920,"Casein kinase I delta/epsilon",1454
"CSNK1G1",9606,10262,"Casein kinase I gamma 1",53944
"CSNK1G1",9606,104980,"Casein kinase I",53944
"CSNK1G2",9606,104980,"Casein kinase I",1455
"CSNK1G2",9606,11629,"Casein kinase I gamma 2",1455
"CSNK1G3",9606,101058,"Casein kinase I isoform gamma-3",1456
"CSNK2A1",9606,104775,"Casein kinase II",1457
"CSNK2A1",9606,107903,"Casein kinase II alpha/beta",1457
"CSNK2A1",9606,10044,"Casein kinase II alpha",1457
"CSNK2A2",9606,104775,"Casein kinase II",1459
"CSNK2A2",9606,12780,"Casein kinase II alpha (prime)",1459
"CSNK2B",9606,104775,"Casein kinase II",1460
"CSNK2B",9606,107903,"Casein kinase II alpha/beta",1460
"CTDSP1",9606,104180,"Carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase 1",58190
"CTNNB1",9606,101589,"Catenin beta-1",1499
"CTRB1",9606,10909,"Beta-chymotrypsin",1504
"CTRC",9606,11685,"Chymotrypsin C",11330
"CTRL",9606,10910,"Chymotrypsin-like protease CTRL-1",1506
"CTSA",9606,102753,"Lysosomal protective protein",5476
