"cmpd1","cmpd2","chem_sim","jaccard_sim","n_pairs","n_pairs_prior","pearson_corr","n_common","sim_score","freq_score"
10099,10147,0.13,0.204,47,310,-0.65,6,-0.33,0.29764
10115,10147,0.117647058823529,0.193,27,28,-0.65,7,-0.5,0.26826
10049,10147,0.0888888888888889,0.259,69,314,-0.43,10,-0.22,0.44649
10049,10147,0.0888888888888889,0.259,69,314,-0.43,10,-0.22,0.44649
10071,10147,0.0918367346938776,0.272,64,171,0.48,7,0.24,0.44595
10222,10147,0.0769230769230769,0.1,2,2,0.47,7,0.4,0.458
10222,10147,0.0769230769230769,0.1,2,2,0.47,7,0.4,0.458
10050,10147,0.07,0.2,14,256,-0.35,10,-0.18,0.54617
10050,10147,0.07,0.2,14,256,-0.35,10,-0.18,0.54617
10072,10147,0.116504854368932,0.241,123,126,-0.44,8,-0.22,0.46626
10072,10147,0.116504854368932,0.241,123,126,-0.44,8,-0.22,0.46626
10229,10147,0.235294117647059,0.286,7,296,0.74,5,0.56,0.25748
10229,10147,0.235294117647059,0.286,7,296,0.74,5,0.56,0.25748
10061,10147,0.181818181818182,0.727,5,282,-0.29,8,-0.15,0.62949
10129,10147,0.0612244897959184,0.182,28,158,-0.06,8,-0.04,0.91513
10129,10147,0.0612244897959184,0.182,28,158,-0.06,8,-0.04,0.91513
10126,10147,0.192307692307692,0.28,29,309,0.52,7,0.39,0.40285
10126,10147,0.192307692307692,0.28,29,309,0.52,7,0.39,0.40285
10118,10147,0.10752688172043,0.2,2,2,0.75,9,0.6,0.12038
10118,10147,0.10752688172043,0.2,2,2,0.75,9,0.6,0.12038
10140,10147,0.19047619047619,0.178,9,168,-0.54,7,-0.43,0.385
10140,10147,0.19047619047619,0.178,9,168,-0.54,7,-0.43,0.385
10174,10147,0.0632911392405063,0.261,3,3,0.25,8,0.13,0.67241
10174,10147,0.0632911392405063,0.261,3,3,0.25,8,0.13,0.67241
10069,10147,0.0947368421052632,0.251,61,308,-0.38,8,-0.23,0.53002
10069,10147,0.0947368421052632,0.251,61,308,-0.38,8,-0.23,0.53002
10232,10147,0.0860215053763441,0.288,64,296,0.69,6,0.35,0.25235
10051,10147,0.0630630630630631,0.265,31,318,-0.49,8,-0.25,0.41407
10051,10147,0.0630630630630631,0.265,31,318,-0.49,8,-0.25,0.41407
10204,10147,0.0947368421052632,0.393,6,6,-0.02,10,-0.01,0.97451
10204,10147,0.0947368421052632,0.393,6,6,-0.02,10,-0.01,0.97451
10182,10147,0.0888888888888889,0.244,98,310,-0.35,8,-0.29,0.56354
10182,10147,0.0888888888888889,0.244,98,310,-0.35,8,-0.29,0.56354
10176,10147,0.0810810810810811,0.289,112,121,-0.53,7,-0.36,0.39329
10139,10147,0.0952380952380952,0.167,3,3,-0.65,4,-0.44,0.40886
10139,10147,0.0952380952380952,0.167,3,3,-0.65,4,-0.44,0.40886
10098,10147,0.141304347826087,0.277,126,310,-0.59,8,-0.3,0.30437
10098,10147,0.141304347826087,0.277,126,310,-0.59,8,-0.3,0.30437
10248,10147,0.0458715596330275,0.1,1,1,0.48,7,0.24,0.43988
10304,10147,0.0952380952380952,0.297,30,41,-0.29,10,-0.15,0.62092
10026,10147,0.0909090909090909,0.15,2,223,-0.62,6,-0.31,0.33231
10026,10147,0.0909090909090909,0.15,2,223,-0.62,6,-0.31,0.33231
10220,10147,0.0776699029126214,0.224,172,310,0.53,6,0.27,0.42316
10142,10147,0.0776699029126214,0.1,2,2,0.27,7,0.22,0.66655
10142,10147,0.0776699029126214,0.1,2,2,0.27,7,0.22,0.66655
10011,10147,0.102272727272727,0.249,123,310,0.33,7,0.18,0.59839
10011,10147,0.102272727272727,0.249,123,310,0.33,7,0.18,0.59839
10382,10147,0.0795454545454545,0.667,1,1,-0.67,9,-0.52,0.1973
10382,10147,0.0795454545454545,0.667,1,1,-0.67,9,-0.52,0.1973
10152,10147,0.131313131313131,0.285,55,56,0.54,7,0.43,0.37741
10021,10147,0.153846153846154,0.25,192,313,-0.25,8,-0.13,0.66906
10021,10147,0.153846153846154,0.25,192,313,-0.25,8,-0.13,0.66906
10260,10147,0.0918367346938776,0.3,1,1,-0.13,7,-0.12,0.82416
10202,10147,0.130952380952381,0.225,4,4,-0.14,3,-0.09,0.90294
10202,10147,0.130952380952381,0.225,4,4,-0.14,3,-0.09,0.90294
10041,10147,0.0754716981132075,0.26,70,314,0.07,7,0.06,0.90173
10041,10147,0.0754716981132075,0.26,70,314,0.07,7,0.06,0.90173
10023,10147,0.1,0.257,51,311,0.06,6,0.03,0.92136
10135,10147,0.136363636363636,0.284,93,106,0.53,6,0.41,0.41517
10135,10147,0.136363636363636,0.284,93,106,0.53,6,0.41,0.41517
10503,10147,0.12,0.2,1,1,-0.29,10,-0.15,0.61747
10230,10147,0.0736842105263158,0.173,290,315,0.45,7,0.38,0.47546
10143,10147,0.101010101010101,0.21,30,30,0.3,12,0.22,0.60341
10143,10147,0.101010101010101,0.21,30,30,0.3,12,0.22,0.60341
10006,10147,0.111111111111111,0.196,69,105,0.49,7,0.25,0.42968
10006,10147,0.111111111111111,0.196,69,105,0.49,7,0.25,0.42968
10150,10147,0.135922330097087,0.177,31,31,0.21,7,0.11,0.7316
10150,10147,0.135922330097087,0.177,31,31,0.21,7,0.11,0.7316
10097,10147,0.0454545454545455,0.256,104,312,0.8,7,0.41,0.12692
10004,10147,0.107142857142857,0.165,37,308,0.33,7,0.26,0.59626
10004,10147,0.107142857142857,0.165,37,308,0.33,7,0.26,0.59626
10001,10147,0.0769230769230769,0.239,18,307,-0.16,11,-0.09,0.76573
10001,10147,0.0769230769230769,0.239,18,307,-0.16,11,-0.09,0.76573
10157,10147,0.127272727272727,0.18,168,312,-0.3,6,-0.25,0.65604
10157,10147,0.127272727272727,0.18,168,312,-0.3,6,-0.25,0.65604
10073,10147,0.0898876404494382,0.158,12,234,-0.55,8,-0.43,0.34869
10073,10147,0.0898876404494382,0.158,12,234,-0.55,8,-0.43,0.34869
10120,10147,0.128712871287129,0.266,97,314,0.05,7,0.03,0.9324
10130,10147,0.0857142857142857,0.188,26,309,-0.69,5,-0.52,0.30245
10130,10147,0.0857142857142857,0.188,26,309,-0.69,5,-0.52,0.30245
10440,10147,0.113924050632911,0.257,7,7,-0.64,7,-0.32,0.2751
10440,10147,0.113924050632911,0.257,7,7,-0.64,7,-0.32,0.2751
10177,10147,0.0752688172043011,0.218,34,308,-0.34,11,-0.27,0.55941
10177,10147,0.0752688172043011,0.218,34,308,-0.34,11,-0.27,0.55941
10165,10147,0.10989010989011,0.296,56,56,0.37,5,0.24,0.62545
10165,10147,0.10989010989011,0.296,56,56,0.37,5,0.24,0.62545
10444,10147,0.0947368421052632,0.263,155,309,-0.54,7,-0.46,0.38395
10444,10147,0.0947368421052632,0.263,155,309,-0.54,7,-0.46,0.38395
10507,10147,0.0166666666666667,0.3,1,1,-0.37,4,-0.19,0.69315
10399,10147,0.0813953488372093,0.133,15,17,-0.1,7,-0.08,0.85468
10387,10147,0.0695652173913043,0.1,1,1,-0.04,7,-0.04,0.93883
10387,10147,0.0695652173913043,0.1,1,1,-0.04,7,-0.04,0.93883
10235,10147,0.0638297872340425,0.667,1,1,-0.6,6,-0.42,0.34398
10235,10147,0.0638297872340425,0.667,1,1,-0.6,6,-0.42,0.34398
10198,10147,0.0967741935483871,0.232,103,313,0.47,6,0.26,0.47834
10151,10147,0.0792079207920792,0.197,189,312,0.1,7,0.08,0.85719
10151,10147,0.0792079207920792,0.197,189,312,0.1,7,0.08,0.85719
10199,10147,0.13265306122449,0.225,4,4,0.7,5,0.49,0.29528
10199,10147,0.13265306122449,0.225,4,4,0.7,5,0.49,0.29528
10121,10147,0.1,0.2,1,1,0,7,0,0.99479
10040,10147,0.0927835051546392,0.198,249,315,-0.42,8,-0.33,0.49004
10040,10147,0.0927835051546392,0.198,249,315,-0.42,8,-0.33,0.49004
10134,10147,0.0846153846153846,0.22,5,8,-0.81,3,-0.54,0.4364
10134,10147,0.0846153846153846,0.22,5,8,-0.81,3,-0.54,0.4364
10181,10147,0.0963855421686747,0.262,21,309,-0.71,7,-0.52,0.2051
10181,10147,0.0963855421686747,0.262,21,309,-0.71,7,-0.52,0.2051
10439,10147,0.0631578947368421,0.233,3,4,-0.37,9,-0.29,0.52749
10439,10147,0.0631578947368421,0.233,3,4,-0.37,9,-0.29,0.52749
10079,10147,0.183673469387755,0.292,11,218,0.45,6,0.23,0.49821
10005,10147,0.0625,0.129,7,7,0.19,8,0.17,0.73607
10005,10147,0.0625,0.129,7,7,0.19,8,0.17,0.73607
10114,10147,0.0978260869565217,0.243,97,309,0.5,6,0.25,0.45048
10114,10147,0.0978260869565217,0.243,97,309,0.5,6,0.25,0.45048
10391,10147,0.0882352941176471,0.275,113,121,-0.03,10,-0.02,0.95209
10391,10147,0.0882352941176471,0.275,113,121,-0.03,10,-0.02,0.95209
10024,10147,0.0825688073394495,0.199,270,316,0.24,7,0.12,0.69236
10133,10147,0.0818181818181818,0.254,39,309,-0.37,8,-0.32,0.5427
10133,10147,0.0818181818181818,0.254,39,309,-0.37,8,-0.32,0.5427
10288,10147,0.119565217391304,0.157,7,7,-0.23,7,-0.18,0.70739
10288,10147,0.119565217391304,0.157,7,7,-0.23,7,-0.18,0.70739
10037,10147,0.161904761904762,0.219,36,308,-0.38,5,-0.25,0.61181
10037,10147,0.161904761904762,0.219,36,308,-0.38,5,-0.25,0.61181
10137,10147,0.073394495412844,0.25,4,21,0.46,7,0.24,0.46122
10206,10147,0.157303370786517,0.241,59,310,-0.85,6,-0.65,0.11611
10206,10147,0.157303370786517,0.241,59,310,-0.85,6,-0.65,0.11611
10085,10147,0.106796116504854,0.16,10,190,-0.48,8,-0.36,0.42018
10085,10147,0.106796116504854,0.16,10,190,-0.48,8,-0.36,0.42018
10101,10147,0.0804597701149425,0.2,5,283,-0.34,4,-0.25,0.71783
10101,10147,0.0804597701149425,0.2,5,283,-0.34,4,-0.25,0.71783
10042,10147,0.0760869565217391,0.225,40,310,0.25,9,0.13,0.66835
10385,10147,0.104651162790698,0.272,53,53,0.05,8,0.04,0.91792
10385,10147,0.104651162790698,0.272,53,53,0.05,8,0.04,0.91792
10080,10147,0.216867469879518,0.25,7,269,0.79,7,0.65,0.13013
10080,10147,0.216867469879518,0.25,7,269,0.79,7,0.65,0.13013
10146,10147,0.0824742268041237,0.5,6,200,0.82,6,0.65,0.14053
10146,10147,0.0824742268041237,0.5,6,200,0.82,6,0.65,0.14053
10178,10147,0.0638297872340425,0.125,4,4,0.18,10,0.15,0.74803
10178,10147,0.0638297872340425,0.125,4,4,0.18,10,0.15,0.74803
10141,10147,0.0882352941176471,0.242,238,315,-0.28,4,-0.19,0.77104
10141,10147,0.0882352941176471,0.242,238,315,-0.28,4,-0.19,0.77104
10013,10147,0.15,0.269,53,314,-0.18,7,-0.16,0.76485
10013,10147,0.15,0.269,53,314,-0.18,7,-0.16,0.76485
10007,10147,0.172413793103448,0.333,1,2,0.66,5,0.5,0.32724
10007,10147,0.172413793103448,0.333,1,2,0.66,5,0.5,0.32724
10169,10147,0.134020618556701,0.25,72,312,-0.23,6,-0.12,0.72833
10169,10147,0.134020618556701,0.25,72,312,-0.23,6,-0.12,0.72833
10188,10147,0.118811881188119,0.2,1,1,-0.46,7,-0.23,0.46307
10188,10147,0.118811881188119,0.2,1,1,-0.46,7,-0.23,0.46307
10032,10147,0.107843137254902,0.175,8,22,0.43,7,0.22,0.49414
10032,10147,0.107843137254902,0.175,8,22,0.43,7,0.22,0.49414
10403,10147,0.0897435897435897,0.2,1,2,-0.14,5,-0.09,0.84989
10351,10147,0.0833333333333333,0.19,10,10,0.54,7,0.44,0.38271
10351,10147,0.0833333333333333,0.19,10,10,0.54,7,0.44,0.38271
10180,10147,0.10752688172043,0.295,86,99,0.07,11,0.03,0.89247
10180,10147,0.10752688172043,0.295,86,99,0.07,11,0.03,0.89247
10068,10147,0.0851063829787234,0.2,7,194,0.91,7,0.67,0.05519
10068,10147,0.0851063829787234,0.2,7,194,0.91,7,0.67,0.05519
10059,10147,0.216867469879518,0.625,4,287,0.74,7,0.58,0.18094
10059,10147,0.216867469879518,0.625,4,287,0.74,7,0.58,0.18094
10228,10147,0.108695652173913,0.198,53,54,0.52,5,0.34,0.46792
10228,10147,0.108695652173913,0.198,53,54,0.52,5,0.34,0.46792
10194,10147,0.0786516853932584,0.169,13,13,-0.79,7,-0.67,0.13677
10194,10147,0.0786516853932584,0.169,13,13,-0.79,7,-0.67,0.13677
10014,10147,0.119565217391304,0.26,83,236,0.65,8,0.33,0.24212
10435,10147,0.16304347826087,0.2,2,2,-0.44,8,-0.33,0.47038
10443,10147,0.0659340659340659,0.271,157,309,0.4,7,0.2,0.52863
10443,10147,0.0659340659340659,0.271,157,309,0.4,7,0.2,0.52863
10009,10147,0.120481927710843,0.2,2,76,0.05,11,0.04,0.91669
10047,10147,0.2,0.28,44,330,0.97,7,0.49,0.02623
10047,10147,0.2,0.28,44,330,0.97,7,0.49,0.02623
10094,10147,0.148936170212766,0.2,6,299,-0.63,6,-0.49,0.31233
10094,10147,0.148936170212766,0.2,6,299,-0.63,6,-0.49,0.31233
10132,10147,0.0909090909090909,0.24,80,311,0.33,7,0.26,0.59839
10132,10147,0.0909090909090909,0.24,80,311,0.33,7,0.26,0.59839
10057,10147,0.0909090909090909,0.1,2,2,0,8,0,0.99512
10020,10147,0.135416666666667,0.203,121,313,0.62,10,0.31,0.23647
10020,10147,0.135416666666667,0.203,121,313,0.62,10,0.31,0.23647
10123,10147,0.103448275862069,0.227,11,308,-0.07,5,-0.05,0.92323
10422,10147,0.087378640776699,0.283,23,27,-0.39,7,-0.35,0.53581
10422,10147,0.087378640776699,0.283,23,27,-0.39,7,-0.35,0.53581
10027,10147,0.105263157894737,0.215,135,314,-0.61,6,-0.51,0.34077
10027,10147,0.105263157894737,0.215,135,314,-0.61,6,-0.51,0.34077
10056,10147,0.0833333333333333,0.2,8,308,-0.37,6,-0.19,0.58321
10056,10147,0.0833333333333333,0.2,8,308,-0.37,6,-0.19,0.58321
10168,10147,0.0697674418604651,0.282,39,309,0.52,8,0.41,0.37793
10168,10147,0.0697674418604651,0.282,39,309,0.52,8,0.41,0.37793
10510,10147,0.2,0.321,12,14,-0.63,4,-0.32,0.4295
10510,10147,0.2,0.321,12,14,-0.63,4,-0.32,0.4295
10008,10147,0.122222222222222,0.242,92,318,-0.23,9,-0.11,0.69341
10008,10147,0.122222222222222,0.242,92,318,-0.23,9,-0.11,0.69341
10514,10147,0.072289156626506,0.233,3,12,0.34,5,0.24,0.65657
10226,10147,0.0989010989010989,0.234,32,310,-0.09,5,-0.08,0.90163
10226,10147,0.0989010989010989,0.234,32,310,-0.09,3,-0.06,0.92167
10226,10147,0.0989010989010989,0.234,32,310,-0.09,3,-0.06,0.92167
10226,10147,0.0989010989010989,0.234,32,310,-0.09,5,-0.08,0.90163
10404,10147,0.178571428571429,0.2,1,1,0.7,6,0.35,0.25035
10404,10147,0.178571428571429,0.2,1,1,0.7,6,0.35,0.25035
10138,10147,0.104651162790698,0.247,136,310,0.05,8,0.04,0.91792
10138,10147,0.104651162790698,0.247,136,310,0.05,8,0.04,0.91792
10167,10147,0.0769230769230769,0.262,66,313,-0.56,5,-0.31,0.43668
10167,10147,0.0769230769230769,0.262,66,313,-0.56,5,-0.31,0.43668
10010,10147,0.0566037735849057,0.212,8,302,-0.33,7,-0.26,0.60424
10010,10147,0.0566037735849057,0.212,8,302,-0.33,7,-0.26,0.60424
10225,10147,0.130434782608696,0.2,7,7,0.59,6,0.49,0.36367
10225,10147,0.130434782608696,0.2,7,7,0.59,6,0.49,0.36367
10159,10147,0.0654205607476635,0.259,81,229,0.34,7,0.29,0.58716
10159,10147,0.0654205607476635,0.259,81,229,0.34,7,0.29,0.58716
10411,10149,0.108433734939759,1,1,1,0.99,3,0.68,0.18284
10049,10149,0.158536585365854,0.2,2,2,-0.31,4,-0.15,0.75282
10304,10149,0.126582278481013,0.308,2,2,-0.72,3,-0.36,0.49789
10016,10149,0.108910891089109,0.2,1,1,0.25,4,0.25,0.801
10014,10149,0.123595505617978,0.308,2,2,0.87,4,0.44,0.21452
10076,10149,0.192771084337349,0.2,2,2,0.08,3,0.08,0.92883
10439,10149,0.101123595505618,0.667,1,1,-0.37,4,-0.23,0.69137
10058,10149,0.0898876404494382,0.2,2,2,0.63,4,0.63,0.4295
10440,10149,0.0897435897435897,0.667,1,1,0.32,4,0.16,0.74139
10370,10149,0.227848101265823,0.75,2,2,-0.98,3,-0.98,0.2301
10028,10149,0.106666666666667,0.2,2,2,-0.37,4,-0.29,0.68623
10165,10149,0.101123595505618,0.667,1,1,0.38,4,0.24,0.67649
10036,10149,0.139240506329114,0.308,2,2,-0.56,3,-0.34,0.61631
10385,10149,0.194805194805195,1,1,1,0.85,3,0.51,0.40256
10048,10149,0.0823529411764706,0.2,2,2,-0.35,3,-0.18,0.81231
10123,10149,0.0941176470588235,0.2,2,2,-0.08,4,-0.06,0.92118
10441,10149,0.117647058823529,0.667,2,2,0.51,3,0.26,0.65872
10001,10149,0.144578313253012,0.2,2,2,0.98,3,0.51,0.21889
10138,10149,0.194805194805195,0.5,2,2,0.85,3,0.51,0.40256
10391,10149,0.148936170212766,0.667,2,2,0.98,3,0.58,0.22739
10208,10149,0.0617283950617284,0.2,2,2,-0.44,4,-0.39,0.62446
10176,10149,0.203125,1,2,2,0.25,4,0.15,0.79641
10177,10149,0.127906976744186,0.2,2,2,-0.76,4,-0.46,0.31661
10289,10149,0.104651162790698,0.2,2,2,-0.98,3,-0.98,0.21221
10180,10149,0.123595505617978,0.308,2,2,-0.52,3,-0.26,0.64953
10066,10149,0.180722891566265,0.667,2,2,-0.44,4,-0.44,0.61953
10042,10149,0.116279069767442,0.2,2,2,-0.6,4,-0.3,0.45802
10226,10149,0.25974025974026,1,2,2,0.84,4,0.66,0.24455
10056,10149,0.122222222222222,0.2,2,2,0.48,4,0.24,0.58903
10169,10149,0.138297872340426,0.2,2,2,-0.61,3,-0.31,0.56788
10181,10149,0.142857142857143,0.2,2,2,0.16,4,0.1,0.87061
10004,10150,0.142857142857143,0.174,35,35,-0.33,10,-0.31,0.56621
10004,10150,0.142857142857143,0.174,35,35,-0.33,10,-0.31,0.56621
10006,10150,0.186915887850467,0.65,16,16,0.08,553,0.07,0.98146
10006,10150,0.186915887850467,0.65,16,16,0.08,553,0.07,0.98146
10134,10150,0.158620689655172,0.667,1,1,-0.82,5,-0.64,0.18226
10134,10150,0.158620689655172,0.667,1,1,-0.82,5,-0.64,0.18226
10005,10150,0.131578947368421,0.615,7,7,0.34,8,0.31,0.57111
10005,10150,0.131578947368421,0.615,7,7,0.34,8,0.31,0.57111
10001,10150,0.106194690265487,0.174,35,35,-0.28,345,-0.23,0.69187
10001,10150,0.106194690265487,0.174,35,35,0.22,9,0.12,0.70264
10001,10150,0.106194690265487,0.174,35,35,-0.28,345,-0.23,0.69187
10001,10150,0.106194690265487,0.174,35,35,0.22,9,0.12,0.70264
10118,10150,0.120689655172414,0.75,2,2,-0.23,6,-0.16,0.72379
10118,10150,0.120689655172414,0.75,2,2,-0.23,6,-0.16,0.72379
10115,10150,0.14018691588785,0.7,10,10,-0.12,10,-0.11,0.81582
10080,10150,0.132743362831858,0.18,30,30,0.04,10,0.04,0.92986
10080,10150,0.132743362831858,0.18,30,30,0.04,10,0.04,0.92986
10126,10150,0.153846153846154,0.178,35,35,-0.19,8,-0.15,0.74198
10126,10150,0.153846153846154,0.178,35,35,-0.19,8,-0.15,0.74198
10013,10150,0.267857142857143,0.186,35,35,0.02,9,0.02,0.96771
10013,10150,0.267857142857143,0.186,35,35,0.02,9,0.02,0.96771
10014,10150,0.192660550458716,0.283,28,28,-0.22,356,-0.21,0.81755
10399,10150,0.16504854368932,0.727,7,7,0.58,11,0.56,0.25811
10025,10150,0.108108108108108,0.176,34,34,-0.17,350,-0.16,0.89536
10385,10150,0.14018691588785,0.5,11,11,0.63,6,0.44,0.32202
10385,10150,0.14018691588785,0.5,11,11,0.63,6,0.44,0.32202
10093,10150,0.181818181818182,0.175,32,32,0.01,347,0.01,0.99805
10069,10150,0.190909090909091,0.199,35,35,0.68,8,0.42,0.20408
10069,10150,0.190909090909091,0.199,35,35,0.68,8,0.42,0.20408
10079,10150,0.181818181818182,0.178,18,18,-0.22,358,-0.22,0.81769
10175,10150,0.104347826086957,0.463,36,36,0.21,351,0.2,0.83352
10151,10150,0.259259259259259,0.462,35,35,0.47,11,0.45,0.39069
10151,10150,0.259259259259259,0.462,35,35,0.47,11,0.45,0.39069
10096,10150,0.247706422018349,0.243,26,26,-0.07,528,-0.07,0.98223
10096,10150,0.247706422018349,0.243,26,26,-0.07,528,-0.07,0.98223
10010,10150,0.139344262295082,0.174,35,35,0.21,8,0.18,0.71329
10010,10150,0.139344262295082,0.174,35,35,0.21,8,0.18,0.71329
10011,10150,0.137614678899083,0.213,35,35,-0.44,9,-0.25,0.44892
10011,10150,0.137614678899083,0.213,35,35,-0.44,9,-0.25,0.44892
10024,10150,0.150793650793651,0.709,36,36,-0.02,362,-0.02,0.99658
10021,10150,0.2,0.59,37,37,-0.1,359,-0.1,0.96164
10021,10150,0.2,0.59,37,37,-0.1,359,-0.1,0.96164
10189,10150,0.156521739130435,0.319,36,36,-0.04,545,-0.04,0.9925
10189,10150,0.156521739130435,0.319,36,36,-0.04,545,-0.04,0.9925
10071,10150,0.135593220338983,0.23,32,32,-0.1,510,-0.1,0.96919
10133,10150,0.131782945736434,0.205,35,35,-0.1,544,-0.1,0.96687
10133,10150,0.131782945736434,0.205,35,35,0.1,10,0.1,0.83991
10133,10150,0.131782945736434,0.205,35,35,0.1,10,0.1,0.83991
10133,10150,0.131782945736434,0.205,35,35,-0.1,544,-0.1,0.96687
10099,10150,0.217391304347826,0.368,36,36,0.2,553,0.19,0.84954
10099,10150,0.217391304347826,0.368,36,36,0.2,553,0.19,0.84954
10023,10150,0.397959183673469,0.237,37,37,0.08,361,0.07,0.97614
10166,10150,0.157407407407407,0.564,15,15,0.12,660,0.12,0.95531
10135,10150,0.133928571428571,0.605,17,17,-0.35,9,-0.32,0.55157
10135,10150,0.133928571428571,0.605,17,17,-0.35,9,-0.32,0.55157
10135,10150,0.133928571428571,0.605,17,17,-0.05,660,-0.05,0.99145
10135,10150,0.133928571428571,0.605,17,17,-0.05,660,-0.05,0.99145
10177,10150,0.133928571428571,0.295,35,35,-0.22,8,-0.16,0.70308
10177,10150,0.133928571428571,0.295,35,35,-0.22,8,-0.16,0.70308
10128,10150,0.128,0.185,35,35,-0.55,10,-0.51,0.30947
10128,10150,0.128,0.185,35,35,-0.55,10,-0.51,0.30947
10026,10150,0.0975609756097561,0.188,29,29,0.17,537,0.16,0.90627
10026,10150,0.0975609756097561,0.188,29,29,0.17,537,0.16,0.90627
10085,10150,0.175,0.182,28,28,-0.29,9,-0.22,0.61961
10085,10150,0.175,0.182,28,28,-0.29,9,-0.22,0.61961
10020,10150,0.192982456140351,0.411,37,37,0.06,361,0.05,0.98545
10020,10150,0.192982456140351,0.411,37,37,0.06,361,0.05,0.98545
10049,10150,0.126126126126126,0.29,35,35,0.02,548,0.02,0.99646
10049,10150,0.126126126126126,0.29,35,35,0.02,548,0.02,0.99646
10114,10150,0.174311926605505,0.358,35,35,0.25,668,0.24,0.75573
10114,10150,0.174311926605505,0.358,35,35,0.25,668,0.24,0.75573
10152,10150,0.188034188034188,0.536,10,10,-0.26,10,-0.24,0.64947
10304,10150,0.144230769230769,0.467,5,5,-0.05,462,-0.05,0.99017
10180,10150,0.092436974789916,0.533,16,16,0.08,676,0.08,0.98111
10180,10150,0.092436974789916,0.533,16,16,0.08,676,0.08,0.98111
10230,10150,0.112068965517241,0.633,35,35,0.4,10,0.4,0.48191
10230,10150,0.112068965517241,0.633,35,35,-0.08,545,-0.08,0.97737
10097,10150,0.144230769230769,0.359,35,35,-0.11,329,-0.1,0.95493
10032,10150,0.176470588235294,0.225,12,12,0.1,361,0.09,0.96754
10032,10150,0.176470588235294,0.225,12,12,0.1,361,0.09,0.96754
10228,10150,0.18348623853211,0.875,12,12,0.64,8,0.48,0.25269
10228,10150,0.18348623853211,0.875,12,12,0.64,8,0.48,0.25269
10051,10150,0.1328125,0.174,35,35,-0.17,354,-0.16,0.89676
10051,10150,0.1328125,0.174,35,35,-0.17,354,-0.16,0.89676
10157,10150,0.208,0.528,35,35,0.42,9,0.42,0.4781
10157,10150,0.208,0.528,35,35,0.42,9,0.42,0.4781
10008,10150,0.230769230769231,0.452,35,35,0.11,356,0.09,0.96076
10008,10150,0.230769230769231,0.452,35,35,0.11,356,0.09,0.96076
10391,10150,0.189655172413793,0.615,17,17,0.01,6,0.01,0.97947
10391,10150,0.189655172413793,0.615,17,17,0.01,6,0.01,0.97947
10288,10150,0.214953271028037,0.75,2,2,0.41,11,0.4,0.46159
10288,10150,0.214953271028037,0.75,2,2,0.41,11,0.4,0.46159
10282,10150,0.0777777777777778,0.1,3,3,-0.06,534,-0.06,0.9862
10047,10150,0.173913043478261,0.182,35,35,-0.04,512,-0.04,0.99191
10047,10150,0.173913043478261,0.182,35,35,-0.04,512,-0.04,0.99191
10212,10150,0.153846153846154,0.181,34,34,-0.07,350,-0.06,0.98254
10072,10150,0.224137931034483,0.66,20,20,0.15,677,0.15,0.92753
10072,10150,0.224137931034483,0.66,20,20,0.15,677,0.15,0.92753
10035,10150,0.149122807017544,0.179,28,28,0.04,668,0.04,0.99288
10035,10150,0.149122807017544,0.179,28,28,0.04,668,0.04,0.99288
10104,10150,0.130841121495327,0.191,25,25,-0.07,528,-0.07,0.98176
10104,10150,0.130841121495327,0.191,25,25,-0.07,528,-0.07,0.98176
10176,10150,0.126315789473684,0.519,18,18,0.04,3,0.02,0.94469
10220,10150,0.112903225806452,0.353,35,35,0.35,676,0.34,0.52843
10120,10150,0.165289256198347,0.341,35,35,0.53,10,0.3,0.34019
10146,10150,0.128205128205128,0.178,23,23,-0.37,9,-0.36,0.52639
10146,10150,0.128205128205128,0.178,23,23,-0.37,9,-0.36,0.52639
10022,10150,0.18,0.5,2,2,-0.09,350,-0.09,0.96924
10022,10150,0.18,0.5,2,2,-0.09,350,-0.09,0.96924
10094,10150,0.173913043478261,0.176,34,34,0,8,0,1.00001
10094,10150,0.173913043478261,0.176,34,34,0,8,0,1.00001
10213,10150,0.130769230769231,0.32,32,32,0.07,350,0.07,0.97944
10198,10150,0.162162162162162,0.695,35,35,0.54,9,0.32,0.33485
